preset,family,pattern_kind,side,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,entry_time,exit_time,base_price,tip_price,entry_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,target_price,target_hit,flag_width,pole_width,hold_bars,holding_bars,flag_height_log,flag_height_ratio,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,flag_quality_score,gross_log_return,gross_return_pct,gross_r,structure_r,net_pnl,net_return_pct,fees,exit_reason
baseline,bull_flag,flag,long,112537,112566,112578,112577,112590,112574,112571,112574,2023-01-26T18:05:00,2023-01-26T20:30:00,2023-01-26T21:30:00,2023-01-26T22:30:00,1589.61,1608.89,1601.26,1605.58,1608.303863,1590.062725,1613.874653,1601.6506,1596.12,1590.062725,1620.6813,false,12,29,12,12,0.007969,0.660995,0.012056,7.382935,-0.000951,7.386393,-0.000634,1.87439,0.002694,0.269788,0.223481,0.385808,22.973358,0.229734,4.005396,固定持有期
baseline,bull_flag,flag,long,112799,112849,112860,112859,112871,112850,112853,112858,2023-01-27T15:55:00,2023-01-27T20:05:00,2023-01-27T21:00:00,2023-01-27T21:55:00,1574.24,1617.53,1599.14,1598.61,1610.418885,1594.552647,1623.05268,1599.859098,1597.41,1594.552647,1643.114725,false,11,50,11,11,0.012517,0.461401,0.027128,7.38425,-0.0009,7.392064,-0.001308,3.11857,-0.000331,-0.033143,-0.012219,-0.115535,-7.313619,-0.073136,3.999337,固定持有期
baseline,bull_flag,flag,long,112925,112946,112956,112955,112966,112948,112946,112953,2023-01-28T02:25:00,2023-01-28T04:10:00,2023-01-28T05:00:00,2023-01-28T05:50:00,1593.4,1600.67,1599.69,1598.86,1599.323716,1598.055537,1600.67,1598.993798,1598.42,1598.055537,1606.988699,false,10,21,10,10,0.001407,0.309005,0.004552,7.377336,-0.000079,7.378178,-0.000105,2.781717,-0.000519,-0.051885,-0.114008,-0.507812,-9.187468,-0.091875,3.998962,固定持有期
baseline,bull_flag,flag,long,112925,112957,112967,112966,112977,112960,112966,112962,2023-01-28T02:25:00,2023-01-28T05:05:00,2023-01-28T05:55:00,2023-01-28T06:45:00,1593.4,1601.56,1599.87,1595.91,1597.606254,1596.085913,1601.544134,1598.562041,1596.83,1596.085913,1608.063134,false,10,32,10,10,0.002958,0.579034,0.005108,7.376262,-0.000095,7.378724,-0.000186,2.316208,-0.002478,-0.24752,-0.485169,-1.046488,-28.747061,-0.287471,3.99505,固定持有期
baseline,bear_flag,flag,short,112957,112986,112996,112995,113006,112986,112990,112992,2023-01-28T05:05:00,2023-01-28T07:30:00,2023-01-28T08:20:00,2023-01-28T09:10:00,1601.56,1588.75,1590.16,1588.12,1588.75,1590.467498,1591.901868,1593.172502,1592.68,1593.172502,1577.441182,false,10,29,10,10,0.002471,0.307646,0.008031,7.370703,0.000108,7.372685,0.00008,3.110291,0.001284,0.128289,0.159853,0.677178,8.831464,0.088315,3.997434,固定持有期
baseline,bear_flag,flag,short,113037,113075,113085,113084,113095,113075,113079,113084,2023-01-28T11:45:00,2023-01-28T14:55:00,2023-01-28T15:45:00,2023-01-28T16:35:00,1586.55,1570.06,1578.38,1579.85,1570.06,1578.831885,1577.059223,1582.792406,1579.51,1582.792406,1561.974916,false,10,38,10,10,0.006001,0.574352,0.010448,7.358869,0.000557,7.363317,0.000363,2.564655,-0.000931,-0.093133,-0.089098,-0.333152,-13.315209,-0.133152,4.001863,固定持有期
baseline,bear_pennant,pennant,short,113126,113147,113157,113156,113167,113147,113150,113150,2023-01-28T19:10:00,2023-01-28T20:55:00,2023-01-28T21:45:00,2023-01-28T22:35:00,1577.96,1560.55,1566.32,1561.62,1560.55,1566.734973,1568.774113,1567.993873,1568.54,1567.993873,1549.038427,false,10,21,10,10,0.005107,0.46031,0.011095,7.352794,0.000396,7.35805,-0.00005,2.143471,0.003005,0.300066,0.270869,2.80786,26.012641,0.260126,3.993999,固定持有期
baseline,bear_flag,flag,short,113126,113167,113180,113179,113193,113172,113168,113177,2023-01-28T19:10:00,2023-01-28T22:35:00,2023-01-28T23:40:00,2023-01-29T00:45:00,1577.96,1561.62,1568.04,1583.86,1559.151948,1568.47197,1566.727982,1572.092681,1569.79,1572.092681,1551.802723,false,13,41,13,13,0.005218,0.501301,0.010409,7.351897,0.000458,7.356745,0.000263,2.458424,-0.010038,-1.008903,-0.964391,-3.903589,-104.910461,-1.049105,4.020178,固定持有期
baseline,bear_flag,flag,short,113242,113274,113284,113283,113294,113274,113280,113280,2023-01-29T04:50:00,2023-01-29T07:30:00,2023-01-29T08:20:00,2023-01-29T09:10:00,1598.94,1588.61,1592.27,1592.83,1588.61,1593.205804,1590.919609,1595.37275,1593.59,1595.37275,1581.983092,false,10,32,10,10,0.00313,0.4829,0.006481,7.370615,0.000289,7.372067,0.00028,2.522493,-0.000352,-0.03517,-0.054253,-0.180485,-7.517695,-0.075177,4.000703,固定持有期
baseline,bear_flag,flag,short,113463,113498,113508,113507,113518,113498,113502,113504,2023-01-29T23:15:00,2023-01-30T02:10:00,2023-01-30T03:00:00,2023-01-30T03:50:00,1654.01,1633.42,1636.45,1638.12,1633.42,1637.078743,1637.221401,1638.743323,1637.84,1638.743323,1616.078596,false,10,35,10,10,0.002702,0.215726,0.012527,7.398431,0.000224,7.400756,0.000093,4.181309,-0.00102,-0.10205,-0.081425,-0.728201,-14.207058,-0.142071,4.002041,固定持有期
baseline,bear_flag,flag,short,113463,113514,113524,113523,113534,113522,113521,113523,2023-01-29T23:15:00,2023-01-30T03:30:00,2023-01-30T04:20:00,2023-01-30T05:10:00,1654.01,1635.39,1640.9,1635.01,1635.406029,1640.450046,1636.535192,1642.330849,1640.67,1642.330849,1622.427586,false,10,51,10,10,0.003223,0.284718,0.011321,7.399646,0.000308,7.400337,0.000354,4.147349,0.003596,0.358949,0.317626,4.116438,31.902115,0.319021,3.992821,固定持有期
baseline,bear_flag,flag,short,113569,113590,113600,113599,113610,113599,113596,113596,2023-01-30T08:05:00,2023-01-30T09:50:00,2023-01-30T10:40:00,2023-01-30T11:30:00,1630.33,1586.1,1592.8,1585.03,1585.956077,1593.217651,1590.058584,1598.787169,1595.29,1598.787169,1549.588169,false,10,21,10,10,0.005777,0.210053,0.027504,7.368943,0.000457,7.371526,0.000547,3.696417,0.00489,0.48782,0.177796,1.297775,44.791775,0.447918,3.990244,固定持有期
baseline,bear_flag,flag,short,113651,113674,113685,113684,113696,113674,113678,113678,2023-01-30T14:55:00,2023-01-30T16:50:00,2023-01-30T17:45:00,2023-01-30T18:40:00,1596.44,1578.89,1582.49,1575.81,1578.89,1583.946076,1585.942826,1586.842717,1586.27,1586.842717,1565.093355,false,11,23,11,11,0.004663,0.42186,0.011054,7.364477,0.000291,7.368934,0.000052,2.258635,0.00423,0.42212,0.382676,1.534674,38.220399,0.382204,3.991558,固定持有期
baseline,bear_pennant,pennant,short,113678,113702,113713,113712,113724,113702,113703,113703,2023-01-30T17:10:00,2023-01-30T19:10:00,2023-01-30T20:05:00,2023-01-30T21:00:00,1586.27,1548.59,1550.31,1557.57,1548.59,1550.374075,1555.512002,1553.840794,1555.36,1553.840794,1513.484188,false,11,24,11,11,0.004362,0.181452,0.024041,7.3451,0.000105,7.34956,-0.000098,4.179393,-0.004672,-0.468293,-0.194339,-2.056195,-50.83871,-0.508387,4.009366,固定持有期
baseline,bear_flag,flag,short,113678,113716,113728,113727,113740,113721,113719,113727,2023-01-30T17:10:00,2023-01-30T20:20:00,2023-01-30T21:20:00,2023-01-30T22:20:00,1586.27,1543.96,1559.49,1553.77,1539.765951,1560.303003,1545.927908,1564.257212,1560.29,1564.257212,1517.894293,false,12,38,12,12,0.010521,0.389171,0.027035,7.339386,0.001104,7.34338,0.000982,2.808406,0.003675,0.366787,0.135921,1.199863,32.685993,0.32686,3.992664,固定持有期
baseline,bear_flag,flag,short,113786,113810,113820,113819,113830,113810,113814,113819,2023-01-31T02:10:00,2023-01-31T04:10:00,2023-01-31T05:00:00,2023-01-31T05:50:00,1575.71,1566.35,1571.55,1566.4,1566.35,1572.433907,1569.099141,1573.580122,1572.64,1573.580122,1562.214711,false,10,24,10,10,0.004008,0.672665,0.005958,7.356503,0.000388,7.358257,0.000285,1.851975,0.003282,0.327702,0.550933,2.536793,28.776749,0.287767,3.993446,固定持有期
baseline,bull_flag,flag,long,113831,113855,113866,113865,113877,113857,113859,113865,2023-01-31T05:55:00,2023-01-31T07:55:00,2023-01-31T08:50:00,2023-01-31T09:45:00,1562.12,1579.89,1569.34,1572.17,1578.845422,1567.518987,1581.581043,1568.167043,1568.53,1567.518987,1587.192132,false,11,24,11,11,0.007216,0.637974,0.011311,7.364449,-0.000655,7.36618,-0.000774,1.813204,0.001802,0.180331,0.159281,1.55408,14.029452,0.140295,4.003607,固定持有期
baseline,bull_flag,flag,long,113898,113927,113937,113936,113947,113930,113927,113935,2023-01-31T11:30:00,2023-01-31T13:55:00,2023-01-31T14:45:00,2023-01-31T15:35:00,1566.51,1587.69,1586.11,1592.54,1583.283091,1580.77418,1587.69,1583.283544,1581.26,1580.77418,1607.555002,false,10,29,10,10,0.004058,0.302171,0.01343,7.367256,-0.000159,7.370035,-0.000278,3.14563,0.004046,0.405394,0.301249,1.205063,36.531325,0.365313,4.008108,固定持有期
baseline,bear_flag,flag,short,113996,114018,114028,114027,114038,114027,114023,114023,2023-01-31T19:40:00,2023-01-31T21:30:00,2023-01-31T22:20:00,2023-01-31T23:10:00,1597.67,1571.39,1572.16,1583.7,1571.233636,1573.151935,1574.304932,1580.240652,1577.27,1580.240652,1546.299613,false,10,22,10,10,0.003735,0.225189,0.016586,7.359616,0.000122,7.361569,0.000376,3.544428,-0.007313,-0.734022,-0.440946,-1.428103,-77.416879,-0.774169,4.01468,固定持有期
baseline,bull_flag,flag,long,114018,114046,114057,114056,114068,114049,114046,114053,2023-01-31T21:30:00,2023-01-31T23:50:00,2023-02-01T00:45:00,2023-02-01T01:40:00,1571.39,1587.11,1585.75,1589.13,1582.661079,1580.531499,1587.11,1583.852482,1581.29,1580.531499,1601.613656,false,11,28,11,11,0.003674,0.36907,0.009954,7.366863,-0.000122,7.36967,-0.000187,2.643892,0.002129,0.213148,0.213902,0.647696,17.310572,0.173106,4.004263,固定持有期
baseline,bear_flag,flag,short,114113,114149,114166,114165,114183,114156,114159,114161,2023-02-01T05:25:00,2023-02-01T08:25:00,2023-02-01T09:50:00,2023-02-01T11:15:00,1585.21,1568.68,1572.12,1577.48,1566.930687,1573.031705,1571.128836,1576.881143,1574.8,1576.881143,1555.726498,false,17,36,17,17,0.003894,0.371459,0.010482,7.356874,0.000229,7.35955,0.000215,2.462311,-0.003404,-0.340941,-0.324698,-1.12578,-38.100908,-0.381009,4.006819,固定持有期
baseline,bull_flag,flag,long,114282,114314,114324,114323,114334,114320,114323,114320,2023-02-01T19:30:00,2023-02-01T22:10:00,2023-02-01T23:00:00,2023-02-01T23:50:00,1566.0,1646.37,1642.3,1641.19,1644.735061,1629.886882,1646.353836,1637.207675,1635.81,1629.886882,1726.585856,false,10,32,10,10,0.006435,0.128571,0.050048,7.405335,-0.000907,7.406318,-0.000557,5.946672,-0.000676,-0.067588,-0.013509,-0.089422,-10.757462,-0.107575,3.998648,固定持有期
baseline,bull_pennant,pennant,long,114282,114329,114339,114338,114349,114331,114329,114331,2023-02-01T19:30:00,2023-02-01T23:25:00,2023-02-02T00:15:00,2023-02-02T01:05:00,1566.0,1647.88,1643.93,1685.52,1638.628339,1641.43857,1647.88,1642.607514,1639.19,1641.43857,1729.884654,false,10,47,10,10,0.005287,0.103746,0.050965,7.401615,0.000171,7.407245,-0.00032,7.663378,0.024984,2.529913,0.490227,16.693223,248.940709,2.489407,4.050598,固定持有期
baseline,bull_flag,flag,long,114282,114344,114365,114364,114386,114355,114352,114364,2023-02-01T19:30:00,2023-02-02T00:40:00,2023-02-02T02:25:00,2023-02-02T04:10:00,1566.0,1696.09,1673.05,1670.54,1688.693213,1667.46465,1699.720234,1673.308972,1671.32,1667.46465,1812.032806,false,21,62,21,21,0.014712,0.184357,0.079801,7.43171,-0.000602,7.438219,-0.000746,4.435509,-0.001501,-0.150025,-0.018814,-0.44939,-18.99954,-0.189995,3.996999,固定持有期
