family,direction,pattern_kind,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,conf_time,exit_time,base_price,tip_price,conf_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,flag_width,flag_height_log,flag_height_ratio,pole_width,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,hold_bars,forward_log_return,flag_quality_score,target_price,target_hit,max_favorable_log_return,future_return_r
bull_flag,long,flag,205427,205473,205483,205482,205493,205479,205482,205479,2023-12-15T06:55:00,2023-12-15T10:45:00,2023-12-15T11:35:00,2023-12-15T12:25:00,2260.899999999999,2281.629999999999,2276.7100000000005,2266.89,2279.3214564300415,2266.882640069803,2282.2478731492647,2274.8070063065816,2271.85,2266.882640069803,10,0.004295622266344168,0.4706429704409375,46,0.00912713571886492,7.731633070825857,-0.0005472190485109993,7.732916145535134,-0.0003265650141265235,10,-0.004322570336402265,3.1148517192084477,2297.584960546685,false,0.0002108083189256149,-0.4735954925561065
bear_flag,short,flag,205473,205532,205544,205543,205556,205538,205540,205540,2023-12-15T10:45:00,2023-12-15T15:40:00,2023-12-15T16:40:00,2023-12-15T17:40:00,2281.629999999999,2230.4599999999996,2241.5099999999998,2235.38,2226.522937381533,2240.7597483668255,2233.032184661526,2251.654696128338,2245.43,2251.654696128338,12,0.006689197375179923,0.29490880032179523,59,0.022682257592451904,7.70819642669905,0.0005311528351495257,7.711115664929986,0.0006920817067346139,12,0.002738509916911269,4.0011939488138895,2191.2397692000895,false,0.0051481604296155226,0.12073356921149585
bear_flag,short,flag,205594,205625,205636,205635,205647,205630,205634,205634,2023-12-15T20:50:00,2023-12-15T23:25:00,2023-12-16T00:20:00,2023-12-16T01:15:00,2252.4999999999995,2216.769999999999,2227.499999999999,2237.96,2213.165145040829,2226.3531930525774,2219.234867234245,2233.0967704494315,2230.57,2233.0967704494315,11,0.006205976737214236,0.3881275501868766,31,0.015989529045866924,7.702178962228711,0.0005401112872729173,7.704917761060359,0.0005660751237201138,11,-0.0046848562661976345,2.6731562898054837,2192.166559378467,false,0.0051400110463859505,-0.29299526288478184
bear_flag,short,flag,205872,205910,205925,205924,205940,205916,205912,205922,2023-12-16T20:00:00,2023-12-16T23:10:00,2023-12-17T00:25:00,2023-12-17T01:40:00,2241.5700000000006,2222.2900000000004,2231.989999999999,2225.43,2221.2493640454322,2232.9443747164573,2226.1847225978286,2235.3907578361764,2233.09,2235.3907578361764,15,0.004848080816222122,0.5612297577915613,38,0.008638317460747835,7.705825093164006,0.0003500831869671109,7.70804451248856,0.00027512099986732225,15,0.0029434088491235855,2.082414207378572,2212.792398675927,false,0.0030692351460865908,0.34073867538421876
bear_flag,short,flag,205928,205955,205965,205964,205975,205958,205961,205961,2023-12-17T00:40:00,2023-12-17T02:55:00,2023-12-17T03:45:00,2023-12-17T04:35:00,2233.619999999999,2215.190000000001,2221.329999999999,2223.2,2213.3528528291504,2221.1863608523954,2216.9543445931745,2224.60237194488,2221.54,2224.60237194488,10,0.002862470484275903,0.345483300741167,27,0.008285409101207009,7.702263772812797,0.0003532956094777831,7.703889616076875,0.00034438533148107463,10,-0.0008414838510910627,2.8166975443178215,2203.0014069985054,false,0.0016174562611848131,-0.10156213662020339
bear_pennant,short,pennant,205973,206001,206015,206014,206029,206001,206006,206006,2023-12-17T04:25:00,2023-12-17T06:45:00,2023-12-17T07:55:00,2023-12-17T09:05:00,2224.4400000000005,2204.73,2209.79,2218.7,2204.73,2209.8520154004727,2219.9988671164715,2214.742045475786,2218.12,2214.742045475786,14,0.006054937838253949,0.680318924332724,28,0.008900146125132125,7.698360331403866,0.00016574996490487353,7.705261964558299,-0.0001693390632358022,14,-0.0040239503861077,1.6819393060225347,2190.209808625991,false,0.0008148889712060736,-0.4521218336792154
bull_flag,long,flag,206094,206131,206141,206140,206151,206138,206140,206139,2023-12-17T14:30:00,2023-12-17T17:35:00,2023-12-17T18:25:00,2023-12-17T19:15:00,2205.2700000000004,2241.349999999999,2225.469999999999,2235.41,2237.507384523173,2210.787803206368,2241.3283118363142,2222.3160541984894,2218.59,2210.787803206368,10,0.010206503935293654,0.6289280558830397,37,0.01622841251844509,7.713117750489117,-0.0012013547459299942,7.714823965451721,-0.00085187667539168,10,0.004456527165591417,2.434004189171648,2261.880488330225,false,0.005569796872885391,0.27461263759016247
bull_flag,long,flag,206139,206171,206181,206180,206191,206175,206171,206175,2023-12-17T18:15:00,2023-12-17T20:55:00,2023-12-17T21:45:00,2023-12-17T22:35:00,2218.5899999999997,2248.5699999999997,2240.3700000000003,2216.59,2240.9098564633373,2234.640485098126,2248.5699999999997,2239.392498657265,2238.4,2234.640485098126,10,0.004533133680647339,0.3377239730550731,32,0.013422599644438371,7.714637248299049,-0.0002801610969580665,7.718049737591864,-0.0004089835482342751,10,-0.010671051862536807,3.056598784422559,2270.64431503793,false,0.0006960712415438053,-0.7950063434215843
bear_flag,short,flag,206171,206243,206253,206252,206263,206243,206244,206252,2023-12-17T20:55:00,2023-12-18T02:55:00,2023-12-18T03:45:00,2023-12-18T04:35:00,2248.5699999999997,2167.3099999999995,2172.0600000000004,2176.34,2167.3099999999995,2173.338704332429,2171.992739869251,2174.166319382169,2173.97,2174.166319382169,10,0.0030682219183102433,0.08335817335783827,72,0.036807691372255036,7.681242046219609,0.0002777791348528727,7.683400338446606,0.00010002301639217428,10,-0.0019685407883995865,8.88,2093.564958440253,false,0.0,-0.05348177826451339
bear_flag,short,flag,206312,206334,206344,206343,206354,206343,206342,206342,2023-12-18T08:40:00,2023-12-18T10:30:00,2023-12-18T11:20:00,2023-12-18T12:10:00,2178.3800000000006,2127.559999999999,2141.82,2140.16,2127.0089612109136,2141.314914586369,2130.905785989357,2152.557965404783,2148.21,2152.557965404783,10,0.009659154048146767,0.4091873922295525,22,0.023605698102076467,7.662472028266545,0.0006703337123054294,7.6643024199478145,0.0010109745331684178,10,0.0007753422870537818,2.346320838310195,2091.8529178563876,false,0.0035968653940017248,0.0328455563441091
